name,latitude_deg,longitude_deg,iso_country
Bugulma Airport,54.641184,52.800229,Russian Federation
Kazan International Airport,55.606201,49.278702,Russian Federation
Begishevo Airport,55.564701,52.092499,Russian Federation
Borisoglebskoye Airport,55.866699,49.133301,Russian Federation
Yoshkar-Ola Airport,56.7006,47.904701,Russian Federation
Cheboksary Airport,56.090302,47.347301,Russian Federation
Ulyanovsk Baratayevka Airport,54.268299,48.2267,Russian Federation
Ulyanovsk East Airport,54.401001,48.8027,Russian Federation
Orenburg Central Airport,51.79579925537109,55.45669937133789,Russian Federation
Orsk Airport,51.072498,58.5956,Russian Federation
Penza Airport,53.110599517822266,45.02109909057617,Russian Federation
Saransk Airport,54.12512969970703,45.21225738525391,Russian Federation
Balakovo Airport,51.858299,47.745602,Russian Federation
Gagarin International Airport,51.712778,46.171111,Russian Federation
Ufa International Airport,54.557498931885,55.874401092529,Russian Federation
Buguruslan Severny Airport,53.718399,52.371899,Russian Federation
Bezymyanka Airfield,53.220001,50.325001,Russian Federation
Kurumoch International Airport,53.504902,50.164299,Russian Federation
"Rewa Airport, Chorhata, REWA",24.503401,81.220299,India
Gondia Airport,21.526817,80.290347,India
Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,India
Akola Airport,20.698931,77.056883,India
Aurangabad Airport,19.862699508666992,75.39810180664062,India
Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,India
Bhuj Airport,23.2877998352,69.6701965332,India
Belagavi Airport,15.8593,74.618301,India
Vadodara Airport,22.336201,73.226303,India
Raja Bhoj International Airport,23.2875003815,77.3374023438,India
Bhavnagar Airport,21.752199173,72.1852035522,India
Daman Airport,20.434401,72.843201,India
Hubli Airport,15.3617,75.0849,India
Rajkot International Airport,22.378824,71.039391,India
Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,India
Jabalpur Airport,23.177799,80.052002,India
Jamnagar Airport,22.465499877929688,70.01260375976562,India
Kandla Airport,23.1127,70.100304,India
Khajuraho Airport,24.8172,79.918602,India
Kolhapur Airport,16.6647,74.289398,India
Keshod Airport,21.317101,70.270401,India
Murod Kond Airport,18.411501,76.464699,India
Nanded Airport,19.1833,77.316704,India
Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,India
Nashik Airport,20.119101,73.912903,India
Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,India
Porbandar Airport,21.649524,69.656405,India
Ratnagiri Airport,17.013599,73.327797,India
Rajkot Airport,22.3092,70.779503,India
Swami Vivekananda Airport,21.180401,81.7388,India
Shirdi Airport,19.688752,74.377354,India
Solapur Airport,17.6280002594,75.93479919430001,India
Surat Airport,21.1141,72.741798,India
Maharana Pratap Airport,24.6177005768,73.89610290530001,India
Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,Sri Lanka
Anuradhapura Airport,8.301542,80.42848,Sri Lanka
Batticaloa Airport,7.70576,81.678802,Sri Lanka
Colombo Ratmalana Airport,6.821990013122559,79.88619995117188,Sri Lanka
Ampara Airport,7.336745,81.623869,Sri Lanka
Hingurakgoda Air Force Base,8.04981,80.9814,Sri Lanka
Jaffna International Airport,9.79233,80.070099,Sri Lanka
Koggala Airport,5.993680000305176,80.32029724121094,Sri Lanka
China Bay Airport,8.539159,81.18128,Sri Lanka
Mattala Rajapaksa International Airport,6.284467,81.124128,Sri Lanka
Battambang Airport,13.0956,103.223999,Cambodia
Kampong Chhnang Airport,12.255032,104.564657,Cambodia
Phnom Penh International Airport,11.5466,104.844002,Cambodia
Ratanakiri Airport,13.729999542236328,106.98699951171876,Cambodia
Siem Reap-Angkor International Airport,13.369167,104.223056,Cambodia
Along Airport,28.17530059814453,94.802001953125,India
Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,India
Bagdogra Airport,26.68120002746582,88.32859802246094,India
Shillong Airport,25.70359992980957,91.97869873046876,India
Lal Bahadur Shastri Airport,25.452129,82.861805,India
Biju Patnaik International Airport,20.2444,85.817802,India
Bilaspur Airport,21.9884,82.111,India
Netaji Subhash Chandra Bose International Airport,22.654699,88.446701,India
Dhanbad Airport,23.834,86.425301,India
Kazi Nazrul Islam Airport,23.6225,87.243,India
Darbhanga Airport,26.192801,85.916901,India
Gorakhpur Airport,26.7397003174,83.4496994019,India
Lokpriya Gopinath Bordoloi International Airport,26.10610008239746,91.58589935302734,India
Gaya Airport,24.744301,84.951202,India
Hashimara Air Force Station,26.698299,89.369102,India
Imphal Airport,24.7600002289,93.896697998,India
Sonari Airport,22.813706,86.168981,India
Jorhat Airport,26.730456,94.175416,India
Kushinagar International Airport,26.776534,83.889214,India
Kailashahar Airport,24.308657,92.00768,India
Silchar Airport,24.9129009247,92.9786987305,India
Lengpui Airport,23.840599,92.619698,India
Lilabari North Lakhimpur Airport,27.295682,94.097266,India
Dibrugarh Airport,27.4839000702,95.0168991089,India
Dimapur Airport,25.8838996887,93.7711029053,India
Muzaffarpur Airport,26.119101,85.313698,India
Panagarh Air Force Station,23.4743003845,87.4274978638,India
Jay Prakash Narayan Airport,25.591299,85.087997,India
Birsa Munda Airport,23.314300537100003,85.3217010498,India
Rourkela Airport,22.256571,84.815193,India
Tezpur Airport,26.7091007232666,92.78469848632812,India
Visakhapatnam Airport,17.723506,83.227729,India
Ziro Airport,27.588301,93.828102,India
Barisal Airport,22.801001,90.301201,Bangladesh
Cox's Bazar Airport,21.457517,91.963263,Bangladesh
Shah Amanat International Airport,22.249599,91.813301,Bangladesh
Hazrat Shahjalal International Airport,23.843347,90.397783,Bangladesh
Ishurdi Airport,24.1525,89.0494,Bangladesh
Jessore Airport,23.1838,89.160797,Bangladesh
Shah Mokhdum Airport,24.437201,88.616501,Bangladesh
Saidpur Airport,25.759199,88.908897,Bangladesh
Osmany International Airport,24.963832,91.864843,Bangladesh
Hong Kong International Airport,22.308901,113.915001,
Shek Kong Air Base,22.4366,114.080002,
Agra Airport / Agra Air Force Station,27.157683,77.960942,India
Prayagraj Airport,25.4401,81.733902,India
Ambala Air Force Station,30.368099,76.816704,India
Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,India
Nal Airport,28.070601,73.207199,India
Kullu Manali Airport,31.876699,77.154404,India
Bhatinda Air Force Station,30.2701,74.755798,India
Bareilly Air Force Station,28.4221,79.450798,India
Chandigarh International Airport,30.6735,76.788498,India
Kanpur Airport,26.404301,80.410103,India
Safdarjung Airport,28.585453,77.203563,India
Dehradun Jolly Grant Airport,30.189243,78.176651,India
Indira Gandhi International Airport,28.55563,77.09519,India
Kangra Airport,32.164902,76.263018,India
Gwalior Airport,26.29330062866211,78.22779846191406,India
Hisar Airport,29.179399,75.755302,India
Jodhpur Airport,26.251100540161133,73.04889678955078,India
Jaipur International Airport,26.8242,75.812202,India
Jaisalmer Airport,26.8887,70.864998,India
Jammu Airport,32.688849,74.838152,India
Kishangarh Airport Ajmer,26.591007,74.812956,India
Kota Airport,25.160200119,75.84559631350001,India
Ludhiana Airport,30.854700088500977,75.95259857177734,India
Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,India
Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,India
Moradabad Airport,28.81746,78.92187,India
Pathankot Airport,32.233611,75.634444,India
Pantnagar Airport,29.0334,79.473701,India
Sirsa Air Force Station,29.5606,75.006104,India
Sheikh ul Alam International Airport,33.987099,74.7742,India
Udhampur Air Force Station,32.902152,75.155709,India
Luang Phabang International Airport,19.897300720214844,102.16100311279295,Laos
Pakse International Airport,15.132100105285645,105.78099822998048,Laos
Savannakhet Airport,16.55660057067871,104.76000213623048,Laos
Sam Neua Airport,20.4184,104.067001,Laos
Wattay International Airport,17.988300323500003,102.56300354,Laos
Aeropuerto Nacional Doctor Juan Plate,-22.159371,-57.942395,Paraguay
Macau International Airport,22.149599,113.592003,
Gautam Buddha International Airport,27.505328,83.412594,Nepal
Janakpur Airport,26.708799,85.922401,Nepal
Tribhuvan International Airport,27.6966,85.3591,Nepal
Nepalgunj Airport,28.1036,81.667,Nepal
Pokhara Airport,28.200621,83.981203,Nepal
Taplejung Airport,27.3509,87.69525,Nepal
Biratnagar Airport,26.48150062561035,87.26399993896484,Nepal
Campbell Bay Airport / INS Baaz,7.01304,93.922798,India
Agatti Airport,10.8237,72.176003,India
HAL Airport,12.95,77.668198,India
Bellary Airport,15.162799835205078,76.88279724121094,India
Kempegowda International Airport,13.1979,77.706299,India
Bidar Airport / Bidar Air Force Station,17.9081,77.487099,India
Vijayawada Airport,16.530399,80.796799,India
Coimbatore International Airport,11.029999733,77.0434036255,India
Cochin International Airport,10.151047,76.400838,India
Calicut International Airport,11.1368,75.955299,India
Kadapa Airport,14.513154,78.769183,India
Car Nicobar Air Force Base,9.153056,92.819273,India
Dundigul Air Force Academy,17.627199173,78.4033966064,India
Manohar International Airport,15.744257,73.860625,India
Dabolim Airport,15.3808,73.831398,India
Rajiv Gandhi International Airport,17.231318,78.429855,India
Begumpet Airport,17.4531,78.467598,India
Kannur International Airport,11.918614,75.547211,India
Kurnool Airport,15.716288,78.16923,India
Madurai Airport,9.83450984955,78.09339904790001,India
Mangalore International Airport,12.9612998962,74.8900985718,India
Chennai International Airport,12.990005,80.169296,India
Veer Savarkar International Airport / INS Utkrosh,11.641208,92.729643,India
Pondicherry Airport,11.968,79.812,India
Sri Sathya Sai Airport,14.1492996216,77.7910995483,India
Rajahmundry Airport,17.105799,81.813204,India
Salem Airport,11.78330039978,78.06559753418,India
Tiruchirappalli International Airport,10.766223,78.71774,India
Thiruvananthapuram International Airport,8.48212,76.920097,India
Gelephu Airport,26.88456,90.46412,Bhutan
Paro International Airport,27.4032,89.424599,Bhutan
Maafaru International Airport,5.818394,73.469181,Maldives
Gan International Airport,-0.692694,73.151557,Maldives
Hanimaadhoo Airport,6.744229793548584,73.17050170898438,Maldives
Kadhdhoo Airport,1.8591699600219729,73.52189636230469,Maldives
Malé International Airport,4.191830158233643,73.52909851074219,Maldives
Kaadedhdhoo Airport,0.488131,72.996902,Maldives
Villa International Airport Maamigili,3.470556,72.835833,Maldives
Don Mueang International Airport,13.9126,100.607002,Thailand
Kamphaeng Saen Airport,14.1020002365,99.9171981812,Thailand
Khok Kathiam Airport,14.87462,100.663397,Thailand
Trat Airport,12.2746,102.319,Thailand
Suvarnabhumi Airport,13.6811,100.747002,Thailand
U-Tapao International Airport,12.67990016937256,101.00499725341795,Thailand
Chiang Mai International Airport,18.7667999268,98.962600708,Thailand
Mae Hong Son Airport,19.3013,97.9758,Thailand
Lampang Airport,18.27090072631836,99.50420379638672,Thailand
Nan Airport,18.807899475097656,100.78299713134766,Thailand
Phrae Airport,18.1322,100.165001,Thailand
Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,Thailand
Phetchabun Airport,16.6760005951,101.194999695,Thailand
Hua Hin Airport,12.6361999512,99.951499939,Thailand
Takhli Airport,15.277299881,100.29599762,Thailand
Mae Sot Airport,16.699899673461914,98.54509735107422,Thailand
Sukhothai Airport,17.238000869750977,99.81819915771484,Thailand
Phitsanulok Airport,16.7829,100.278999,Thailand
Tak Airport,16.896,99.253304,Thailand
Surat Thani Airport,9.13259983063,99.135597229,Thailand
Narathiwat Airport,6.519919872283936,101.74299621582033,Thailand
Chumphon Airport,10.7112,99.361702,Thailand
Nakhon Si Thammarat Airport,8.539620399475098,99.9447021484375,Thailand
Krabi Airport,8.09912014008,98.9861984253,Thailand
Songkhla Airport,7.186560153961182,100.60800170898438,Thailand
Pattani Airport,6.78546,101.153999,Thailand
Samui Airport,9.54779,100.061996,Thailand
Cha Eian Airport,8.47115,99.955597,Thailand
Phuket International Airport,8.1132,98.316902,Thailand
Ranong Airport,9.77762,98.585503,Thailand
Hat Yai International Airport,6.93320989609,100.392997742,Thailand
Trang Airport,7.50874,99.6166,Thailand
Udon Thani Airport,17.386400222800003,102.788002014,Thailand
Sakon Nakhon Airport,17.195100784301758,104.11900329589844,Thailand
Surin Airport,14.868300437927,103.49800109863,Thailand
Khon Kaen Airport,16.466600418099997,102.783996582,Thailand
Loei Airport,17.43910026550293,101.72200012207033,Thailand
Buri Ram Airport,15.2295,103.252998,Thailand
Nakhon Ratchasima Airport,14.9495,102.313004,Thailand
Ubon Ratchathani Airport,15.2512998581,104.870002747,Thailand
Roi Et Airport,16.1168,103.774002,Thailand
Nakhon Phanom Airport,17.383801,104.642998,Thailand
Buon Ma Thuot Airport,12.668299675,108.120002747,Vietnam
Cat Bi International Airport,20.81686,106.722994,Vietnam
Cà Mau Airport,9.177667,105.177778,Vietnam
Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002,Vietnam
Con Dao Airport,8.73183,106.633003,Vietnam
Can Tho International Airport,10.0851,105.711998,Vietnam
Dien Bien Phu Airport,21.3974990845,103.008003235,Vietnam
Dong Hoi Airport,17.515,106.590556,Vietnam
Lien Khuong Airport,11.750556,108.366997,Vietnam
Da Nang International Airport,16.0439,108.198997,Vietnam
Gia Lam Air Base,21.040501,105.886002,Vietnam
Noi Bai International Airport,21.221201,105.806999,Vietnam
Phu Bai International Airport,16.400628,107.703094,Vietnam
Phu Cat Airport,13.955,109.042,Vietnam
Pleiku Airport,14.00450038909912,108.01699829101562,Vietnam
Phu Quoc International Airport,10.1698,103.9931,Vietnam
Rach Gia Airport,9.95802997234,105.132379532,Vietnam
Dong Tac Airport,13.0496,109.334,Vietnam
Tan Son Nhat International Airport,10.8188,106.652,Vietnam
Van Don International Airport,21.120693,107.41539,Vietnam
Vinh Airport,18.7376003265,105.67099762,Vietnam
Dawei Airport,14.103899955749512,98.20359802246094,"Myanmar, {Burma}"
Kengtung Airport,21.30159950256348,99.63600158691406,"Myanmar, {Burma}"
Kyaukpyu Airport,19.42639923095703,93.53479766845705,"Myanmar, {Burma}"
Kawthoung Airport,10.04930019378662,98.53800201416016,"Myanmar, {Burma}"
Loikaw Airport,19.691499710083008,97.2147979736328,"Myanmar, {Burma}"
Lashio Airport,22.9778995513916,97.752197265625,"Myanmar, {Burma}"
Mandalay International Airport,21.70219993591309,95.97789764404295,"Myanmar, {Burma}"
Myeik Airport,12.439800262451172,98.62149810791016,"Myanmar, {Burma}"
Myitkyina Airport,25.3836,97.351898,"Myanmar, {Burma}"
Meiktila Air Base,20.88640022277832,95.89279174804688,"Myanmar, {Burma}"
Momeik Airport,23.092500686645508,96.64530181884766,"Myanmar, {Burma}"
Mong Hsat Airport,20.51679992675781,99.25679779052734,"Myanmar, {Burma}"
Nampong Air Base,25.3544006348,97.2951965332,"Myanmar, {Burma}"
Namsang Airport,20.890499114990234,97.73590087890624,"Myanmar, {Burma}"
Nay Pyi Taw International Airport,19.623501,96.200996,"Myanmar, {Burma}"
Putao Airport,27.32990074157715,97.42630004882812,"Myanmar, {Burma}"
Shante Air Base,20.941699981689453,95.91449737548828,"Myanmar, {Burma}"
Sittwe Airport,20.133165,92.870693,"Myanmar, {Burma}"
Thandwe Airport,18.4606990814209,94.30010223388672,"Myanmar, {Burma}"
Tachileik Airport,20.483800888061523,99.9354019165039,"Myanmar, {Burma}"
Yangon International Airport,16.907300949099998,96.1332015991,"Myanmar, {Burma}"
Hasanuddin International Airport,-5.06163,119.554001,Indonesia
Frans Kaisiepo Airport,-1.19002,136.108002,Indonesia
Douw Aturure Airport,-3.397973,135.393071,Indonesia
Stevanus Rumbewas Airport,-1.82842,136.062402,Indonesia
Mozes Kilangin Airport,-4.52978,136.887388,Indonesia
Denpasar I Gusti Ngurah Rai International Airport,-8.748409,115.167123,Indonesia
Lombok International Airport,-8.759962,116.278169,Indonesia
Sultan Babullah Airport,0.831012,127.381611,Indonesia
Pitu Airport,2.04599,128.324997,Indonesia
Toraja Airport,-3.185833,119.91775,Indonesia
Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,Indonesia
Kasiguncu Airport,-1.414121,120.659241,Indonesia
Syukuran Aminuddin Amir Airport,-1.035893,122.773934,Indonesia
Tjilik Riwut Airport,-2.227146,113.943388,Indonesia
Yogyakarta International Airport,-7.905338,110.057264,Indonesia
Tunggul Wulung Airport,-7.64506,109.033997,Indonesia
Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,Indonesia
Oksibil Airport,-4.9071,140.6277,Indonesia
Mopah International Airport,-8.523898,140.419693,Indonesia
Tanah Merah Airport,-6.09669,140.303521,Indonesia
Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,Indonesia
Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,Indonesia
Aji Pangeran Tumenggung Pranoto International Airport,-0.374478,117.250128,Indonesia
Naha Airport,3.68478,125.527162,Indonesia
Sam Ratulangi Airport,1.549266,124.926319,Indonesia
Warukin Airport,-2.21656,115.435997,Indonesia
Syamsudin Noor International Airport,-3.44236,114.763,Indonesia
Karel Sadsuitubun Airport,-5.760278,132.759444,Indonesia
Namniwel Airport,-3.143159,126.976469,Indonesia
Pattimura International Airport,-3.71026,128.089005,Indonesia
Kalimarau Airport,2.14776,117.430705,Indonesia
Abdul Rachman Saleh Airport,-7.929099,112.714233,Indonesia
Adisutjipto Airport,-7.78818,110.431999,Indonesia
Adisumarmo Airport,-7.516044,110.757492,Indonesia
Juanda International Airport,-7.37983,112.787003,Indonesia
Achmad Yani Airport,-6.970732,110.373244,Indonesia
Fakfak Airport,-2.920508,132.267011,Indonesia
Utarom Airport,-3.6446,133.695116,Indonesia
Babo Airport,-2.53224,133.438995,Indonesia
Rendani Airport,-0.891833,134.048996,Indonesia
Domine Eduard Osok Airport,-0.894,131.287,Indonesia
Wamena Airport,-4.097324,138.952417,Indonesia
Matahora Airport,-5.293996,123.634,Indonesia
Sangia Nibandera Airport,-4.338158,121.524047,Indonesia
Bintulu Airport,3.12385010719,113.019996643,Malaysia
Kuching International Airport,1.487364,110.352859,Malaysia
Limbang Airport,4.808300018310547,115.01000213623048,Malaysia
Mukah Airport,2.881944,112.043333,Malaysia
Marudi Airport,4.178734,114.330318,Malaysia
Miri Airport,4.32201,113.987,Malaysia
Sibu Airport,2.2616,111.985001,Malaysia
Bario Airport,3.734648,115.478548,Malaysia
Lahad Datu Airport,5.03241,118.32376,Malaysia
Kota Kinabalu International Airport,5.932743,116.049324,Malaysia
Labuan Airport,5.301667,115.248333,Malaysia
Sandakan Airport,5.900899887084961,118.05899810791016,Malaysia
Tawau Airport,4.31338,118.12152,Malaysia
Mulu Airport,4.048329830169678,114.80500030517578,Malaysia
Brunei International Airport,4.9442,114.928001,Brunei
Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,0.458647,101.444321,Indonesia
Pinang Kampai Airport,1.609114,101.433492,Indonesia
Japura Airport,-0.352808,102.334999,Indonesia
Kertajati International Airport,-6.647384,108.165561,Indonesia
Husein Sastranegara International Airport,-6.90063,107.575996,Indonesia
Hang Nadim International Airport,1.12103,104.119003,Indonesia
Halim Perdanakusuma International Airport,-6.266610145568848,106.89099884033205,Indonesia
Soekarno-Hatta International Airport,-6.12557,106.655998,Indonesia
Radin Inten II International Airport,-5.246803,105.182531,Indonesia
Binaka Airport,1.16628,97.704327,Indonesia
Aek Godang Airport,1.4001,99.430496,Indonesia
Soewondo Air Force Base,3.558425,98.672275,Indonesia
Kualanamu International Airport,3.637847,98.870566,Indonesia
Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,Indonesia
Alas Leuser Airport,3.391456,97.863726,Indonesia
Nanga Pinoh Airport,-0.34864,111.746155,Indonesia
Rahadi Osman Airport,-1.817165,109.963469,Indonesia
Ranai Airport,3.90871,108.388,Indonesia
Supadio Airport,-0.150711,109.403999,Indonesia
Pangsuma Airport,0.834579,112.940217,Indonesia
Tebelian Airport,-0.045214,111.458049,Indonesia
Depati Amir Airport,-2.1622,106.139,Indonesia
Fatmawati Soekarno Airport,-3.8637,102.338997,Indonesia
Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,Indonesia
Pendopo Airport,-3.2860701084136963,103.87999725341795,Indonesia
Minangkabau International Airport,-0.786917,100.280998,Indonesia
Cut Nyak Dhien Airport,4.040998,96.253312,Indonesia
Rembele Airport,4.72113,96.851943,Indonesia
Lhok Sukon Airport,5.06951,97.259201,Indonesia
Sultan Iskandar Muda International Airport,5.525087,95.41997,Indonesia
Kluang Airport,2.04138994217,103.306999207,Malaysia
Tioman Airport,2.81818,104.160004,Malaysia
Sultan Abdul Halim Airport,6.189670085906982,100.39800262451172,Malaysia
RMAF Butterworth Air Base,5.46592,100.390999,Malaysia
Sultan Ismail Petra Airport,6.166850090026856,102.29299926757812,Malaysia
Kuantan Airport,3.775389909744263,103.20899963378906,Malaysia
Kerteh Airport,4.53722,103.427002,Malaysia
Sultan Azlan Shah Airport,4.567969799041748,101.09200286865234,Malaysia
Senai International Airport,1.64131,103.669998,Malaysia
Kuala Lumpur International Airport,2.74558,101.709999,Malaysia
Langkawi International Airport,6.329730033874512,99.72869873046876,Malaysia
Malacca International Airport,2.265613,102.252778,Malaysia
Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,Malaysia
Penang International Airport,5.297140121459961,100.2770004272461,Malaysia
Sultan Abdul Aziz Shah International Airport,3.130579948425293,101.54900360107422,Malaysia
Suai Airport,-9.30331039428711,125.28700256347656,East Timor
Presidente Nicolau Lobato International Airport,-8.546562,125.524507,East Timor
Cakung Airport,-8.486479,126.399981,East Timor
Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,East Timor
Changi Air Base (East),1.3441400528,104.009002686,Singapore
Sembawang Air Base,1.42526,103.813004,Singapore
Paya Lebar Air Base,1.36042,103.910004,Singapore
Tengah Air Base,1.387561,103.708291,Singapore
Seletar Airport,1.41555,103.86673,Singapore
Singapore Changi Airport,1.35019,103.994003,Singapore
Ok365comdev,10.0,12.0,Vietnam
Khankala Air Base,43.2981,45.7841,Russian Federation
Lebyazhye Air Base,50.201698,45.208302,Russian Federation
Albany Airport,-34.944519,117.808896,Australia
RAAF Base Amberley,-27.635381,152.711223,Australia
Ararat Airport,-37.309978,142.988688,Australia
Armidale Airport,-30.5280990601,151.617004395,Australia
Ayers Rock Connellan Airport,-25.185913,130.97703,Australia
Barcaldine Airport,-23.566268,145.302086,Australia
Alice Springs Airport,-23.806588,133.903427,Australia
Brisbane International Airport,-27.38419914245605,153.11700439453125,Australia
Gold Coast Airport,-28.165962,153.506641,Australia
Blackall Airport,-24.431678,145.429716,Australia
Cairns International Airport,-16.878921,145.74948,Australia
Charleville Airport,-26.4132995605,146.261993408,Australia
Birdsville Airport,-25.897499084472656,139.34800720214844,Australia
Broken Hill Airport,-32.0013999939,141.472000122,Australia
Hamilton Island Airport,-20.3581008911,148.95199585,Australia
Bedourie Airport,-24.3461,139.460007,Australia
Bourke Airport,-30.03919982910156,145.95199584960938,Australia
Benalla Airport,-36.551899,146.007004,Australia
Mount Isa Airport,-20.66638,139.488468,Australia
Mackay Airport,-21.170816,149.182588,Australia
Ballina Byron Gateway Airport,-28.833236,153.561471,Australia
Bairnsdale Airport,-37.887539,147.569379,Australia
Oakey Army Aviation Centre,-27.409262,151.736727,Australia
Boulia Airport,-22.913299560546875,139.89999389648438,Australia
Proserpine Whitsunday Coast Airport,-20.494416,148.553583,Australia
Rockhampton Airport,-23.380019,150.475359,Australia
Broome International Airport,-17.948789,122.227407,Australia
Balranald Airport,-34.624834,143.577114,Australia
Brewarrina Airport,-29.975792,146.81438,Australia
Sunshine Coast Airport,-26.593324,153.08319,Australia
Bathurst Airport,-33.406817,149.651161,Australia
Bathurst Island Airport,-11.764966,130.615774,Australia
Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,Australia
Blackwater Airport,-23.6031,148.807007,Australia
Bundaberg Airport,-24.905039,152.322612,Australia
Weipa Airport,-12.677493,141.922618,Australia
Toowoomba Wellcamp Airport,-27.558332,151.793335,Australia
Carnarvon Airport,-24.880091,113.670752,Australia
Cobar Airport,-31.538299560546875,145.79400634765625,Australia
Coonabarabran Airport,-31.3325,149.266998,Australia
Coober Pedy Airport,-29.038312,134.722166,Australia
Chinchilla Airport,-26.771947,150.617571,Australia
Cloncurry Airport,-20.6686000824,140.503997803,Australia
Ceduna Airport,-32.13059997558594,133.7100067138672,Australia
Cleve Airport,-33.709702,136.505005,Australia
Coffs Harbour Airport,-30.320601,153.115997,Australia
RAAF Base Curtin,-17.580458,123.828449,Australia
Cooktown Airport,-15.443649,145.183221,Australia
Clermont Airport,-22.7731,147.621002,Australia
Cunnamulla Airport,-28.030000686645508,145.6219940185547,Australia
Coonamble Airport,-30.980946,148.377833,Australia
Coen Airport,-13.761133,143.113311,Australia
Cooma Snowy Mountains Airport,-36.300445,148.972408,Australia
Corowa Airport,-35.994701,146.356995,Australia
Corryong Airport,-36.18280029296875,147.88800048828125,Australia
Cootamundra Airport,-34.624283,148.036641,Australia
Cowra Airport,-33.846894,148.648007,Australia
Dirranbandi Airport,-28.587912,148.217161,Australia
Derby Airport,-17.37193,123.66221,Australia
Deniliquin Airport,-35.5593986511,144.945999146,Australia
Devonport Airport,-41.1697006226,146.429992676,Australia
Dysart Airport,-22.6222,148.363998,Australia
Echuca Airport,-36.15719985961914,144.76199340820312,Australia
Elcho Island Airport,-12.019399642899998,135.570999146,Australia
Emerald Airport,-23.5674991608,148.179000854,Australia
Esperance Airport,-33.684399,121.822998,Australia
Eliwana,-22.428395,116.887879,Australia
Forbes Airport,-33.363602,147.934998,Australia
Forrest Airport,-30.83662,128.112811,Australia
Fitzroy Crossing Airport,-18.183596,125.559783,Australia
Gunnedah Airport,-30.957511,150.248981,Australia
Geraldton Airport,-28.796101,114.707001,Australia
Clarence Valley Regional Airport,-29.754795,153.031234,Australia
Gladstone Airport,-23.869763,151.225439,Australia
Goulburn Airport,-34.810298919677734,149.7259979248047,Australia
Glen Innes Airport,-29.676029,151.691156,Australia
Garden Point Airport,-11.399686,130.425568,Australia
Groote Eylandt Airport,-13.972405,136.458553,Australia
Griffith Airport,-34.2508010864,146.067001343,Australia
Hay Airport,-34.531399,144.830002,Australia
Hervey Bay Airport,-25.320127,152.880662,Australia
Horn Island Airport,-10.585628,142.292653,Australia
Halls Creek Airport,-18.2339,127.669998,Australia
Hamilton Airport,-37.64889907836914,142.06500244140625,Australia
Mount Hotham Airport,-37.0475006104,147.333999634,Australia
Hopetoun Airport,-35.715302,142.360001,Australia
Horsham Airport,-36.669700622558594,142.17300415039062,Australia
Inverell Airport,-29.888299942,151.143997192,Australia
Kerang Airport,-35.751399993896484,143.93899536132812,Australia
King Island Airport,-39.87749862670898,143.8780059814453,Australia
Kempsey Airport,-31.07232,152.765313,Australia
Kowanyama Airport,-15.485369,141.752572,Australia
Kingaroy Airport,-26.581077,151.839927,Australia
Kingscote Airport,-35.71390151977539,137.52099609375,Australia
Leigh Creek Airport,-30.598301,138.425995,Australia
Leonora Airport,-28.87809944152832,121.31500244140624,Australia
Lockhart River Airport,-12.7869,143.304993,Australia
Lismore Airport,-28.830689,153.258419,Australia
Lightning Ridge Airport,-29.452857,147.977146,Australia
Longreach Airport,-23.4342,144.279999,Australia
Leinster Airport,-27.843299865722656,120.7030029296875,Australia
Latrobe Valley Airport,-38.211004,146.470817,Australia
Avalon Airport,-38.039398,144.468994,Australia
Albury Airport,-36.066758,146.959148,Australia
Mareeba Airport,-17.070277,145.424228,Australia
Mudgee Airport,-32.564794,149.609452,Australia
Meekatharra Airport,-26.6117000579834,118.5479965209961,Australia
Melbourne Essendon Airport,-37.7281,144.901993,Australia
Merimbula Airport,-36.9085998535,149.901000977,Australia
RAAF Base East Sale,-38.0989,147.149002,Australia
Maningrida Airport,-12.0560998917,134.23399353,Australia
Hobart International Airport,-42.8371,147.51295,Australia
Mildura Airport,-34.229198455799995,142.085998535,Australia
Launceston Airport,-41.544935,147.210785,Australia
Melbourne Moorabbin Airport,-37.97579956054688,145.1020050048828,Australia
